id_field,crop_season,village,soil,area,tillage_system,CA_year,x24d,glypho,manure,urea,npk,nitrogen,rain_sow,rain_flow,rain_cycle,rain_year,yield,tillage_ca,tillage_till,village_grouped,village_Ambohimiarina,village_Ambohitsilaozana,village_Ambongabe,village_Ampitatsimo,village_Antsahamamy,soil_hillside,soil_lowland,CA_year_num,x24d_bin,glypho_bin,interaction_till_rain_sow,interaction_ca_rain_sow,interaction_till_rain_flow,interaction_ca_rain_flow,interaction_till_rain_cycle,interaction_ca_rain_cycle,interaction_till_rain_year,interaction_ca_rain_year,interaction_till_nitrogen,interaction_ca_nitrogen,interaction_till_area,interaction_ca_area,ratio_N_urea,ratio_N_manure,total_npk,sow_day_of_year,rain_cycle_squared,nitrogen_squared,area_squared,interaction_rain_nitrogen,interaction_rain_area,water_stress
F2009100383,Y09_10,Ambohitsilaozana,lowland,0.1,ca,Y1,N,N,0.0,0.0,0.0,0.0,84.4,57.7,973.3,1089.9,4600.0,True,False,Ambohitsilaozana,False,True,False,False,False,False,True,1,0,0,0.0,84.4,0.0,57.7,0.0,973.3,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,338,947312.8899999999,0.0,0.010000000000000002,0.0,97.33,0
F2009100384,Y09_10,Ambohitsilaozana,lowland,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,45.5,97.6,946.0,1089.9,4605.0,True,False,Ambohitsilaozana,False,True,False,False,False,False,True,1,0,0,0.0,45.5,0.0,97.6,0.0,946.0,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,347,894916.0,0.0,0.04000000000000001,0.0,189.20000000000002,0
F2009100385,Y09_10,Ambohitsilaozana,lowland,0.1,ca,Y2,N,N,0.0,0.0,0.0,0.0,63.9,342.6,927.9,1089.9,4100.0,True,False,Ambohitsilaozana,False,True,False,False,False,False,True,2,0,0,0.0,63.9,0.0,342.6,0.0,927.9,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,363,860998.4099999999,0.0,0.010000000000000002,0.0,92.79,0
F2009100386,Y09_10,Antsahamamy,hillside,0.1,till,Y0,N,N,0.0,0.0,0.0,0.0,123.2,215.7,791.3,939.0,2200.0,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,123.2,0.0,215.7,0.0,791.3,0.0,939.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,363,626155.69,0.0,0.010000000000000002,0.0,79.13,1
F2009100387,Y09_10,Antsahamamy,hillside,1.0,ca,Y1,N,N,0.0,0.0,0.0,0.0,68.2,239.7,802.0,939.0,2700.0,True,False,Antsahamamy,False,False,False,False,True,True,False,1,0,0,0.0,68.2,0.0,239.7,0.0,802.0,0.0,939.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,362,643204.0,0.0,1.0,0.0,802.0,1
F2009100388,Y09_10,Ambohitsilaozana,lowland,0.9,till,Y0,N,N,0.0,0.0,0.0,0.0,20.5,133.9,929.1,1089.9,666.7,False,True,Ambohitsilaozana,False,True,False,False,False,False,True,0,0,0,20.5,0.0,133.9,0.0,929.1,0.0,1089.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,352,863226.81,0.0,0.81,0.0,836.19,0
F2009100389,Y09_10,Ambohitsilaozana,lowland,0.5,till,Y0,N,N,0.0,0.0,0.0,0.0,20.4,164.9,929.1,1089.9,2300.0,False,True,Ambohitsilaozana,False,True,False,False,False,False,True,0,0,0,20.4,0.0,164.9,0.0,929.1,0.0,1089.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,353,863226.81,0.0,0.25,0.0,464.55,0
F2009100390,Y09_10,Ambohitsilaozana,lowland,2.0,till,Y0,N,N,0.0,0.0,0.0,0.0,86.0,67.3,956.4,1089.9,2181.8,False,True,Ambohitsilaozana,False,True,False,False,False,False,True,0,0,0,86.0,0.0,67.3,0.0,956.4,0.0,1089.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,343,914700.96,0.0,4.0,0.0,1912.8,0
F2009100391,Y09_10,Ambohitsilaozana,lowland,0.5,till,Y0,N,N,0.0,0.0,0.0,0.0,20.5,133.9,929.1,1089.9,2533.3,False,True,Ambohitsilaozana,False,True,False,False,False,False,True,0,0,0,20.5,0.0,133.9,0.0,929.1,0.0,1089.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,352,863226.81,0.0,0.25,0.0,464.55,0
F2009100392,Y09_10,Ambohitsilaozana,lowland,2.0,ca,Y2,N,N,0.0,0.0,0.0,0.0,20.4,202.7,929.1,1089.9,750.0,True,False,Ambohitsilaozana,False,True,False,False,False,False,True,2,0,0,0.0,20.4,0.0,202.7,0.0,929.1,0.0,1089.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,354,863226.81,0.0,4.0,0.0,1858.2,0
F2009100393,Y09_10,Ambohitsilaozana,lowland,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,20.4,318.6,929.1,1089.9,3255.6,True,False,Ambohitsilaozana,False,True,False,False,False,False,True,1,0,0,0.0,20.4,0.0,318.6,0.0,929.1,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,355,863226.81,0.0,0.04000000000000001,0.0,185.82000000000002,0
F2009100394,Y09_10,Ambohitsilaozana,lowland,0.1,ca,Y1,N,N,0.0,0.0,0.0,0.0,7.6,325.1,926.6,1089.9,3300.0,True,False,Ambohitsilaozana,False,True,False,False,False,False,True,1,0,0,0.0,7.6,0.0,325.1,0.0,926.6,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,357,858587.56,0.0,0.010000000000000002,0.0,92.66000000000001,0
F2009100395,Y09_10,Ambohitsilaozana,lowland,0.6,till,Y0,N,N,0.0,0.0,0.0,0.0,45.5,67.1,946.1,1089.9,2689.7,False,True,Ambohitsilaozana,False,True,False,False,False,False,True,0,0,0,45.5,0.0,67.1,0.0,946.1,0.0,1089.9,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,345,895105.2100000001,0.0,0.36,0.0,567.66,0
F2009100396,Y09_10,Ambohitsilaozana,lowland,0.3,ca,Y1,N,N,0.0,0.0,0.0,0.0,126.3,12.8,714.7,1089.9,750.0,True,False,Ambohitsilaozana,False,True,False,False,False,False,True,1,0,0,0.0,126.3,0.0,12.8,0.0,714.7,0.0,1089.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,16,510796.0900000001,0.0,0.09,0.0,214.41,1
F2009100397,Y09_10,Ambohitsilaozana,lowland,0.1,till,Y0,N,N,0.0,0.0,0.0,0.0,20.4,164.9,929.1,1089.9,2100.0,False,True,Ambohitsilaozana,False,True,False,False,False,False,True,0,0,0,20.4,0.0,164.9,0.0,929.1,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,353,863226.81,0.0,0.010000000000000002,0.0,92.91000000000001,0
F2009100398,Y09_10,Ambohitsilaozana,lowland,0.5,till,Y0,N,N,0.0,0.0,0.0,0.0,141.1,344.2,927.9,1089.9,1625.0,False,True,Ambohitsilaozana,False,True,False,False,False,False,True,0,0,0,141.1,0.0,344.2,0.0,927.9,0.0,1089.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,364,860998.4099999999,0.0,0.25,0.0,463.95,0
F2009100399,Y09_10,Ambohitsilaozana,hillside,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,74.8,63.5,973.3,1089.9,3022.7,True,False,Ambohitsilaozana,False,True,False,False,False,True,False,1,0,0,0.0,74.8,0.0,63.5,0.0,973.3,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,340,947312.8899999999,0.0,0.04000000000000001,0.0,194.66,0
F2009100400,Y09_10,Ambongabe,lowland,0.1,ca,Y4+,N,N,0.0,0.0,0.0,0.0,33.5,128.0,685.3,801.7,4648.0,True,False,Ambongabe,False,False,True,False,False,False,True,4,0,0,0.0,33.5,0.0,128.0,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,351,469636.0899999999,0.0,0.010000000000000002,0.0,68.53,1
F2009100401,Y09_10,Ambongabe,lowland,0.2,ca,Y4+,N,N,0.0,0.0,0.0,0.0,114.2,187.0,648.5,801.7,1981.0,True,False,Ambongabe,False,False,True,False,False,False,True,4,0,0,0.0,114.2,0.0,187.0,0.0,648.5,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2,420552.25,0.0,0.04000000000000001,0.0,129.70000000000002,1
F2009100402,Y09_10,Ambongabe,lowland,0.1,ca,Y1,N,N,0.0,0.0,0.0,0.0,142.0,8.0,615.6,801.7,2086.9,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,142.0,0.0,8.0,0.0,615.6,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6,378963.36000000004,0.0,0.010000000000000002,0.0,61.56,1
F2009100403,Y09_10,Ambongabe,lowland,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,69.7,299.5,685.3,801.7,2280.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,69.7,0.0,299.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,363,469636.0899999999,0.0,0.04000000000000001,0.0,137.06,1
F2009100404,Y09_10,Ambongabe,lowland,0.1,ca,Y1,N,N,0.0,0.0,0.0,0.0,43.9,311.2,685.3,801.7,2495.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,43.9,0.0,311.2,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,361,469636.0899999999,0.0,0.010000000000000002,0.0,68.53,1
F2009100405,Y09_10,Ambongabe,lowland,0.1,ca,Y1,N,N,0.0,0.0,0.0,0.0,53.2,118.0,716.3,801.7,4700.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,53.2,0.0,118.0,0.0,716.3,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,347,513085.68999999994,0.0,0.010000000000000002,0.0,71.63,1
F2009100406,Y09_10,Ambongabe,lowland,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,31.0,230.5,685.3,801.7,2198.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,31.0,0.0,230.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,352,469636.0899999999,0.0,0.04000000000000001,0.0,137.06,1
F2009100407,Y09_10,Ambongabe,lowland,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,114.2,187.0,648.5,801.7,2280.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,114.2,0.0,187.0,0.0,648.5,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2,420552.25,0.0,0.04000000000000001,0.0,129.70000000000002,1
F2009100408,Y09_10,Ambongabe,lowland,0.2,ca,Y1,Y,N,0.0,0.0,0.0,0.0,25.0,406.5,685.3,801.7,1983.5,True,False,Ambongabe,False,False,True,False,False,False,True,1,1,0,0.0,25.0,0.0,406.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,357,469636.0899999999,0.0,0.04000000000000001,0.0,137.06,1
F2009100409,Y09_10,Ambongabe,lowland,0.4,ca,Y1,N,N,0.0,0.0,0.0,0.0,112.8,8.0,571.1,801.7,2405.8,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,112.8,0.0,8.0,0.0,571.1,0.0,801.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,9,326155.21,0.0,0.16000000000000003,0.0,228.44000000000003,1
F2009100410,Y09_10,Ambongabe,lowland,0.3,ca,Y1,N,N,0.0,0.0,0.0,0.0,53.2,118.0,716.3,801.7,2095.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,53.2,0.0,118.0,0.0,716.3,0.0,801.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,347,513085.68999999994,0.0,0.09,0.0,214.89,1
F2009100411,Y09_10,Ambongabe,lowland,0.3,ca,Y1,N,N,0.0,0.0,0.0,0.0,69.7,299.5,685.3,801.7,1140.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,69.7,0.0,299.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,363,469636.0899999999,0.0,0.09,0.0,205.58999999999997,1
F2009100412,Y09_10,Ambongabe,lowland,0.2,ca,Y1,Y,N,0.0,0.0,0.0,0.0,25.0,406.5,685.3,801.7,398.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,1,0,0.0,25.0,0.0,406.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,356,469636.0899999999,0.0,0.04000000000000001,0.0,137.06,1
F2009100413,Y09_10,Ambongabe,lowland,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,37.5,118.0,710.3,801.7,1873.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,37.5,0.0,118.0,0.0,710.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,350,504526.0899999999,0.0,0.04000000000000001,0.0,142.06,1
F2009100414,Y09_10,Ambongabe,lowland,0.5,ca,Y1,N,N,0.0,0.0,0.0,0.0,129.0,8.0,634.6,801.7,1790.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,129.0,0.0,8.0,0.0,634.6,0.0,801.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5,402717.16000000003,0.0,0.25,0.0,317.3,1
F2009100415,Y09_10,Ambongabe,lowland,0.3,ca,Y3,N,N,0.0,0.0,0.0,0.0,83.5,3.0,722.8,801.7,2195.7,True,False,Ambongabe,False,False,True,False,False,False,True,3,0,0,0.0,83.5,0.0,3.0,0.0,722.8,0.0,801.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,343,522439.8399999999,0.0,0.09,0.0,216.83999999999997,1
F2009100416,Y09_10,Ambongabe,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,58.5,3.0,727.8,801.7,2081.5,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,58.5,0.0,3.0,0.0,727.8,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,342,529692.84,0.0,0.04000000000000001,0.0,145.56,1
F2009100417,Y09_10,Ambongabe,lowland,0.2,ca,Y1,Y,N,0.0,0.0,0.0,0.0,31.0,230.5,685.3,801.7,3242.5,True,False,Ambongabe,False,False,True,False,False,False,True,1,1,0,0.0,31.0,0.0,230.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,352,469636.0899999999,0.0,0.04000000000000001,0.0,137.06,1
F2009100418,Y09_10,Ambongabe,lowland,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,65.2,16.5,716.3,801.7,2430.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,65.2,0.0,16.5,0.0,716.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,345,513085.68999999994,0.0,0.04000000000000001,0.0,143.26,1
F2009100419,Y09_10,Ambongabe,lowland,0.5,ca,Y1,N,N,0.0,0.0,0.0,0.0,114.2,113.0,645.8,801.7,825.6,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,114.2,0.0,113.0,0.0,645.8,0.0,801.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3,417057.63999999996,0.0,0.25,0.0,322.9,1
F2009100420,Y09_10,Ambongabe,lowland,0.1,ca,Y1,N,N,0.0,0.0,0.0,0.0,2.3,56.5,776.1,801.7,2027.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,2.3,0.0,56.5,0.0,776.1,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,324,602331.2100000001,0.0,0.010000000000000002,0.0,77.61000000000001,1
F2009100421,Y09_10,Ambongabe,lowland,0.3,ca,Y1,N,N,0.0,0.0,0.0,0.0,25.6,14.3,773.8,801.7,819.3,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,25.6,0.0,14.3,0.0,773.8,0.0,801.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,330,598766.44,0.0,0.09,0.0,232.14,1
F2009100422,Y09_10,Ambongabe,lowland,0.3,till,Y0,N,N,0.0,0.0,0.0,0.0,65.2,102.3,716.3,801.7,2083.0,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,65.2,0.0,102.3,0.0,716.3,0.0,801.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,346,513085.68999999994,0.0,0.09,0.0,214.89,1
F2009100423,Y09_10,Ambongabe,lowland,0.3,ca,Y1,N,N,0.0,0.0,0.0,0.0,57.5,0.0,750.5,801.7,2158.3,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,57.5,0.0,0.0,0.0,750.5,0.0,801.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,338,563250.25,0.0,0.09,0.0,225.15,1
F2009100424,Y09_10,Ambongabe,lowland,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,65.2,102.3,716.3,801.7,2181.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,65.2,0.0,102.3,0.0,716.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,346,513085.68999999994,0.0,0.04000000000000001,0.0,143.26,1
F2009100425,Y09_10,Ambongabe,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,50.7,299.5,685.3,801.7,2350.0,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,50.7,0.0,299.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,362,469636.0899999999,0.0,0.04000000000000001,0.0,137.06,1
F2009100426,Y09_10,Ambongabe,lowland,0.2,ca,Y1,Y,Y,0.0,0.0,0.0,0.0,59.0,1.7,738.5,801.7,1540.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,1,1,0.0,59.0,0.0,1.7,0.0,738.5,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,340,545382.25,0.0,0.04000000000000001,0.0,147.70000000000002,1
F2009100427,Y09_10,Ambongabe,lowland,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,142.0,8.0,596.6,801.7,2280.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,142.0,0.0,8.0,0.0,596.6,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7,355931.56000000006,0.0,0.04000000000000001,0.0,119.32000000000001,1
F2009100428,Y09_10,Ambongabe,lowland,0.8,ca,Y1,N,N,0.0,0.0,0.0,0.0,42.5,118.0,710.3,801.7,2350.6,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,42.5,0.0,118.0,0.0,710.3,0.0,801.7,0.0,0.0,0.0,0.8,0.0,0.0,0.0,349,504526.0899999999,0.0,0.6400000000000001,0.0,568.24,1
F2009100429,Y09_10,Ambongabe,lowland,0.1,ca,Y1,N,N,0.0,0.0,0.0,0.0,65.2,16.5,716.3,801.7,4560.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,65.2,0.0,16.5,0.0,716.3,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,345,513085.68999999994,0.0,0.010000000000000002,0.0,71.63,1
F2009100430,Y09_10,Ambongabe,lowland,0.1,ca,Y1,N,N,0.0,0.0,0.0,0.0,42.5,118.0,710.3,801.7,3457.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,42.5,0.0,118.0,0.0,710.3,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,349,504526.0899999999,0.0,0.010000000000000002,0.0,71.03,1
F2009100431,Y09_10,Ambongabe,lowland,0.3,till,Y0,N,N,0.0,0.0,0.0,0.0,42.5,118.0,710.3,801.7,2085.0,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,42.5,0.0,118.0,0.0,710.3,0.0,801.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,349,504526.0899999999,0.0,0.09,0.0,213.08999999999997,1
F2009100432,Y09_10,Ambongabe,lowland,0.3,till,Y0,N,N,0.0,0.0,0.0,0.0,83.5,6.5,718.8,801.7,2089.5,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,83.5,0.0,6.5,0.0,718.8,0.0,801.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,344,516673.43999999994,0.0,0.09,0.0,215.64,1
F2009100433,Y09_10,Ambongabe,lowland,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,58.5,3.0,738.5,801.7,1890.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,58.5,0.0,3.0,0.0,738.5,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,341,545382.25,0.0,0.04000000000000001,0.0,147.70000000000002,1
F2009100434,Y09_10,Ambongabe,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,31.0,304.5,685.3,801.7,1989.5,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,31.0,0.0,304.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,353,469636.0899999999,0.0,0.04000000000000001,0.0,137.06,1
F2009100435,Y09_10,Ambongabe,lowland,0.4,ca,Y1,Y,N,0.0,0.0,0.0,0.0,31.0,304.5,685.3,801.7,2321.3,True,False,Ambongabe,False,False,True,False,False,False,True,1,1,0,0.0,31.0,0.0,304.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,353,469636.0899999999,0.0,0.16000000000000003,0.0,274.12,1
F2009100436,Y09_10,Ambongabe,lowland,0.4,ca,Y1,N,N,0.0,0.0,0.0,0.0,129.0,8.0,634.6,801.7,815.7,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,129.0,0.0,8.0,0.0,634.6,0.0,801.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,5,402717.16000000003,0.0,0.16000000000000003,0.0,253.84000000000003,1
F2009100437,Y09_10,Ambongabe,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,50.7,299.5,685.3,801.7,2180.0,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,50.7,0.0,299.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,362,469636.0899999999,0.0,0.04000000000000001,0.0,137.06,1
F2009100438,Y09_10,Ambongabe,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,31.0,339.3,685.3,801.7,1982.0,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,31.0,0.0,339.3,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,354,469636.0899999999,0.0,0.04000000000000001,0.0,137.06,1
F2009100439,Y09_10,Ambongabe,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,59.0,1.7,738.5,801.7,1962.5,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,59.0,0.0,1.7,0.0,738.5,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,340,545382.25,0.0,0.04000000000000001,0.0,147.70000000000002,1
F2009100440,Y09_10,Ambongabe,lowland,0.5,till,Y0,N,N,0.0,0.0,0.0,0.0,58.5,3.0,738.5,801.7,1850.0,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,58.5,0.0,3.0,0.0,738.5,0.0,801.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,341,545382.25,0.0,0.25,0.0,369.25,1
F2009100441,Y09_10,Ambongabe,lowland,0.4,till,Y0,N,N,0.0,0.0,0.0,0.0,65.2,102.3,716.3,801.7,2035.0,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,65.2,0.0,102.3,0.0,716.3,0.0,801.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,346,513085.68999999994,0.0,0.16000000000000003,0.0,286.52,1
F2009100442,Y09_10,Ambongabe,lowland,0.4,ca,Y1,N,N,0.0,0.0,0.0,0.0,65.2,16.5,716.3,801.7,2380.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,65.2,0.0,16.5,0.0,716.3,0.0,801.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,345,513085.68999999994,0.0,0.16000000000000003,0.0,286.52,1
F2009100443,Y09_10,Ambongabe,lowland,0.4,till,Y0,N,N,0.0,0.0,0.0,0.0,142.0,8.0,615.6,801.7,1981.3,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,142.0,0.0,8.0,0.0,615.6,0.0,801.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,6,378963.36000000004,0.0,0.16000000000000003,0.0,246.24,1
F2009100444,Y09_10,Ambongabe,lowland,0.2,ca,Y1,N,N,0.0,0.0,0.0,0.0,51.0,14.3,768.8,801.7,2860.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,51.0,0.0,14.3,0.0,768.8,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,335,591053.44,0.0,0.04000000000000001,0.0,153.76,1
F2009100445,Y09_10,Ambongabe,lowland,0.1,ca,Y1,N,N,0.0,0.0,0.0,0.0,37.5,118.0,710.3,801.7,2165.0,True,False,Ambongabe,False,False,True,False,False,False,True,1,0,0,0.0,37.5,0.0,118.0,0.0,710.3,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,350,504526.0899999999,0.0,0.010000000000000002,0.0,71.03,1
F2009100446,Y09_10,Ambongabe,lowland,0.3,till,Y0,N,N,0.0,0.0,0.0,0.0,25.0,406.5,685.3,801.7,940.4,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,25.0,0.0,406.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,356,469636.0899999999,0.0,0.09,0.0,205.58999999999997,1
F2009100447,Y09_10,Ambongabe,lowland,0.1,till,Y0,N,N,0.0,0.0,0.0,0.0,58.5,3.0,738.5,801.7,2580.0,False,True,Ambongabe,False,False,True,False,False,False,True,0,0,0,58.5,0.0,3.0,0.0,738.5,0.0,801.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,341,545382.25,0.0,0.010000000000000002,0.0,73.85000000000001,1
F2009100448,Y09_10,Ambongabe,lowland,0.2,ca,Y4+,N,N,0.0,0.0,0.0,0.0,31.0,230.5,685.3,801.7,1980.0,True,False,Ambongabe,False,False,True,False,False,False,True,4,0,0,0.0,31.0,0.0,230.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,352,469636.0899999999,0.0,0.04000000000000001,0.0,137.06,1
F2009100449,Y09_10,Ambongabe,lowland,0.2,ca,Y3,N,N,0.0,0.0,0.0,0.0,2.3,53.9,768.1,801.7,2184.0,True,False,Ambongabe,False,False,True,False,False,False,True,3,0,0,0.0,2.3,0.0,53.9,0.0,768.1,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,319,589977.61,0.0,0.04000000000000001,0.0,153.62,1
F2009100450,Y09_10,Ampitatsimo,hillside,0.3,till,Y0,N,N,0.0,0.0,0.0,0.0,198.6,244.9,731.8,900.1,3200.0,False,True,Ampitatsimo,False,False,False,True,False,True,False,0,0,0,198.6,0.0,244.9,0.0,731.8,0.0,900.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,365,535531.24,0.0,0.09,0.0,219.54,1
